VegSurveyID,FieldPeriodID,FPstart,FPend,SamplingDate,SurveyLocationRef,TerritoryID,Species,Count
1252,21,24/06/1996,11/08/1996,,58,17,Euphor,0
1252,21,24/06/1996,11/08/1996,,58,17,Ficus,0
1252,21,24/06/1996,11/08/1996,,58,17,GosHir,0
1252,21,24/06/1996,11/08/1996,,58,17,Hibisc,0
1252,21,24/06/1996,11/08/1996,,58,17,Mangrv,0
1252,21,24/06/1996,11/08/1996,,58,17,Morind,7
1252,21,24/06/1996,11/08/1996,,58,17,NepMul,6
1252,21,24/06/1996,11/08/1996,,58,17,Ochros,20
1252,21,24/06/1996,11/08/1996,,58,17,OtherH,12
1252,21,24/06/1996,11/08/1996,,58,17,OtherT,4
1252,21,24/06/1996,11/08/1996,,58,17,PhyCas,2
1252,21,24/06/1996,11/08/1996,,58,17,Pisoni,60
1252,21,24/06/1996,11/08/1996,,58,17,QuiInd,0
1252,21,24/06/1996,11/08/1996,,58,17,Scaevo,0
1252,21,24/06/1996,11/08/1996,,58,17,TerCat,0
1252,21,24/06/1996,11/08/1996,,58,17,Unclas,2
1253,21,24/06/1996,11/08/1996,,59,20,AchAsp,0
1253,21,24/06/1996,11/08/1996,,59,20,BoiBla,0
1253,21,24/06/1996,11/08/1996,,59,20,CarPap,0
1253,21,24/06/1996,11/08/1996,,59,20,CorSub,0
1253,21,24/06/1996,11/08/1996,,59,20,Euphor,0
1253,21,24/06/1996,11/08/1996,,59,20,Ficus,2
1253,21,24/06/1996,11/08/1996,,59,20,GosHir,0
1253,21,24/06/1996,11/08/1996,,59,20,Hibisc,0
1253,21,24/06/1996,11/08/1996,,59,20,Mangrv,0
1253,21,24/06/1996,11/08/1996,,59,20,Morind,15
1253,21,24/06/1996,11/08/1996,,59,20,NepMul,2
1253,21,24/06/1996,11/08/1996,,59,20,Ochros,1
1253,21,24/06/1996,11/08/1996,,59,20,OtherH,28
1253,21,24/06/1996,11/08/1996,,59,20,OtherT,2
1253,21,24/06/1996,11/08/1996,,59,20,PhyCas,1
1253,21,24/06/1996,11/08/1996,,59,20,Pisoni,46
1253,21,24/06/1996,11/08/1996,,59,20,QuiInd,0
1253,21,24/06/1996,11/08/1996,,59,20,Scaevo,0
1253,21,24/06/1996,11/08/1996,,59,20,TerCat,0
1253,21,24/06/1996,11/08/1996,,59,20,Unclas,1
1254,21,24/06/1996,11/08/1996,,59,22,AchAsp,0
1254,21,24/06/1996,11/08/1996,,59,22,BoiBla,0
1254,21,24/06/1996,11/08/1996,,59,22,CarPap,0
1254,21,24/06/1996,11/08/1996,,59,22,CorSub,0
1254,21,24/06/1996,11/08/1996,,59,22,Euphor,0
1254,21,24/06/1996,11/08/1996,,59,22,Ficus,2
1254,21,24/06/1996,11/08/1996,,59,22,GosHir,0
1254,21,24/06/1996,11/08/1996,,59,22,Hibisc,0
1254,21,24/06/1996,11/08/1996,,59,22,Mangrv,0
1254,21,24/06/1996,11/08/1996,,59,22,Morind,14
1254,21,24/06/1996,11/08/1996,,59,22,NepMul,2
1254,21,24/06/1996,11/08/1996,,59,22,Ochros,4
1254,21,24/06/1996,11/08/1996,,59,22,OtherH,14
1254,21,24/06/1996,11/08/1996,,59,22,OtherT,4
1254,21,24/06/1996,11/08/1996,,59,22,PhyCas,1
1254,21,24/06/1996,11/08/1996,,59,22,Pisoni,61
1254,21,24/06/1996,11/08/1996,,59,22,QuiInd,0
1254,21,24/06/1996,11/08/1996,,59,22,Scaevo,0
1254,21,24/06/1996,11/08/1996,,59,22,TerCat,0
1254,21,24/06/1996,11/08/1996,,59,22,Unclas,3
1255,21,24/06/1996,11/08/1996,,59,23,AchAsp,2
1255,21,24/06/1996,11/08/1996,,59,23,BoiBla,0
1255,21,24/06/1996,11/08/1996,,59,23,CarPap,0
1255,21,24/06/1996,11/08/1996,,59,23,CorSub,0
1255,21,24/06/1996,11/08/1996,,59,23,Euphor,1
1255,21,24/06/1996,11/08/1996,,59,23,Ficus,1
1255,21,24/06/1996,11/08/1996,,59,23,GosHir,0
1255,21,24/06/1996,11/08/1996,,59,23,Hibisc,0
1255,21,24/06/1996,11/08/1996,,59,23,Mangrv,0
1255,21,24/06/1996,11/08/1996,,59,23,Morind,24
1255,21,24/06/1996,11/08/1996,,59,23,NepMul,0
1255,21,24/06/1996,11/08/1996,,59,23,Ochros,3
1255,21,24/06/1996,11/08/1996,,59,23,OtherH,10
1255,21,24/06/1996,11/08/1996,,59,23,OtherT,3
1255,21,24/06/1996,11/08/1996,,59,23,PhyCas,0
1255,21,24/06/1996,11/08/1996,,59,23,Pisoni,46
1255,21,24/06/1996,11/08/1996,,59,23,QuiInd,0
1255,21,24/06/1996,11/08/1996,,59,23,Scaevo,0
1255,21,24/06/1996,11/08/1996,,59,23,TerCat,0
1255,21,24/06/1996,11/08/1996,,59,23,Unclas,2
1256,21,24/06/1996,11/08/1996,,59,24,AchAsp,4
1256,21,24/06/1996,11/08/1996,,59,24,BoiBla,0
1256,21,24/06/1996,11/08/1996,,59,24,CarPap,0
1256,21,24/06/1996,11/08/1996,,59,24,CorSub,0
1256,21,24/06/1996,11/08/1996,,59,24,Euphor,0
1256,21,24/06/1996,11/08/1996,,59,24,Ficus,1
1256,21,24/06/1996,11/08/1996,,59,24,GosHir,0
1256,21,24/06/1996,11/08/1996,,59,24,Hibisc,0
1256,21,24/06/1996,11/08/1996,,59,24,Mangrv,0
1256,21,24/06/1996,11/08/1996,,59,24,Morind,4
1256,21,24/06/1996,11/08/1996,,59,24,NepMul,0
1256,21,24/06/1996,11/08/1996,,59,24,Ochros,4
1256,21,24/06/1996,11/08/1996,,59,24,OtherH,4
1256,21,24/06/1996,11/08/1996,,59,24,OtherT,12
1256,21,24/06/1996,11/08/1996,,59,24,PhyCas,1
1256,21,24/06/1996,11/08/1996,,59,24,Pisoni,65
1256,21,24/06/1996,11/08/1996,,59,24,QuiInd,0
1256,21,24/06/1996,11/08/1996,,59,24,Scaevo,0
1256,21,24/06/1996,11/08/1996,,59,24,TerCat,0
1256,21,24/06/1996,11/08/1996,,59,24,Unclas,0
1257,21,24/06/1996,11/08/1996,,59,25,AchAsp,1
1257,21,24/06/1996,11/08/1996,,59,25,BoiBla,0
1257,21,24/06/1996,11/08/1996,,59,25,CarPap,0
1257,21,24/06/1996,11/08/1996,,59,25,CorSub,0
1257,21,24/06/1996,11/08/1996,,59,25,Euphor,0
1257,21,24/06/1996,11/08/1996,,59,25,Ficus,0
1257,21,24/06/1996,11/08/1996,,59,25,GosHir,0
1257,21,24/06/1996,11/08/1996,,59,25,Hibisc,0
1257,21,24/06/1996,11/08/1996,,59,25,Mangrv,0
1257,21,24/06/1996,11/08/1996,,59,25,Morind,2
1257,21,24/06/1996,11/08/1996,,59,25,NepMul,7
1257,21,24/06/1996,11/08/1996,,59,25,Ochros,0
1257,21,24/06/1996,11/08/1996,,59,25,OtherH,17
1257,21,24/06/1996,11/08/1996,,59,25,OtherT,2
1257,21,24/06/1996,11/08/1996,,59,25,PhyCas,4
1257,21,24/06/1996,11/08/1996,,59,25,Pisoni,76
1257,21,24/06/1996,11/08/1996,,59,25,QuiInd,0
1257,21,24/06/1996,11/08/1996,,59,25,Scaevo,0
1257,21,24/06/1996,11/08/1996,,59,25,TerCat,0
1257,21,24/06/1996,11/08/1996,,59,25,Unclas,2
1258,21,24/06/1996,11/08/1996,,59,26,AchAsp,0
1258,21,24/06/1996,11/08/1996,,59,26,BoiBla,0
1258,21,24/06/1996,11/08/1996,,59,26,CarPap,0
1258,21,24/06/1996,11/08/1996,,59,26,CorSub,0
1258,21,24/06/1996,11/08/1996,,59,26,Euphor,0
1258,21,24/06/1996,11/08/1996,,59,26,Ficus,1
1258,21,24/06/1996,11/08/1996,,59,26,GosHir,0
1258,21,24/06/1996,11/08/1996,,59,26,Hibisc,0
1258,21,24/06/1996,11/08/1996,,59,26,Mangrv,0
1258,21,24/06/1996,11/08/1996,,59,26,Morind,7
1258,21,24/06/1996,11/08/1996,,59,26,NepMul,6
1258,21,24/06/1996,11/08/1996,,59,26,Ochros,7
1258,21,24/06/1996,11/08/1996,,59,26,OtherH,16
1258,21,24/06/1996,11/08/1996,,59,26,OtherT,2
1258,21,24/06/1996,11/08/1996,,59,26,PhyCas,2
1258,21,24/06/1996,11/08/1996,,59,26,Pisoni,61
1258,21,24/06/1996,11/08/1996,,59,26,QuiInd,0
1258,21,24/06/1996,11/08/1996,,59,26,Scaevo,0
1258,21,24/06/1996,11/08/1996,,59,26,TerCat,0
1258,21,24/06/1996,11/08/1996,,59,26,Unclas,10
1259,21,24/06/1996,11/08/1996,,58,27,AchAsp,2
1259,21,24/06/1996,11/08/1996,,58,27,BoiBla,0
1259,21,24/06/1996,11/08/1996,,58,27,CarPap,0
1259,21,24/06/1996,11/08/1996,,58,27,CorSub,0
1259,21,24/06/1996,11/08/1996,,58,27,Euphor,0
1259,21,24/06/1996,11/08/1996,,58,27,Ficus,1
1259,21,24/06/1996,11/08/1996,,58,27,GosHir,0
1259,21,24/06/1996,11/08/1996,,58,27,Hibisc,0
1259,21,24/06/1996,11/08/1996,,58,27,Mangrv,0
1259,21,24/06/1996,11/08/1996,,58,27,Morind,2
1259,21,24/06/1996,11/08/1996,,58,27,NepMul,4
1259,21,24/06/1996,11/08/1996,,58,27,Ochros,6
1259,21,24/06/1996,11/08/1996,,58,27,OtherH,10
1259,21,24/06/1996,11/08/1996,,58,27,OtherT,5
1259,21,24/06/1996,11/08/1996,,58,27,PhyCas,7
1259,21,24/06/1996,11/08/1996,,58,27,Pisoni,55
1259,21,24/06/1996,11/08/1996,,58,27,QuiInd,0
1259,21,24/06/1996,11/08/1996,,58,27,Scaevo,0
1259,21,24/06/1996,11/08/1996,,58,27,TerCat,0
1259,21,24/06/1996,11/08/1996,,58,27,Unclas,8
1260,21,24/06/1996,11/08/1996,,58,28,AchAsp,10
1260,21,24/06/1996,11/08/1996,,58,28,BoiBla,0
1260,21,24/06/1996,11/08/1996,,58,28,CarPap,0
1260,21,24/06/1996,11/08/1996,,58,28,CorSub,0
1260,21,24/06/1996,11/08/1996,,58,28,Euphor,0
1260,21,24/06/1996,11/08/1996,,58,28,Ficus,1
1260,21,24/06/1996,11/08/1996,,58,28,GosHir,0
1260,21,24/06/1996,11/08/1996,,58,28,Hibisc,0
1260,21,24/06/1996,11/08/1996,,58,28,Mangrv,0
1260,21,24/06/1996,11/08/1996,,58,28,Morind,4
1260,21,24/06/1996,11/08/1996,,58,28,NepMul,7
1260,21,24/06/1996,11/08/1996,,58,28,Ochros,2
1260,21,24/06/1996,11/08/1996,,58,28,OtherH,6
1260,21,24/06/1996,11/08/1996,,58,28,OtherT,2
1260,21,24/06/1996,11/08/1996,,58,28,PhyCas,4
1260,21,24/06/1996,11/08/1996,,58,28,Pisoni,44
1260,21,24/06/1996,11/08/1996,,58,28,QuiInd,0
1260,21,24/06/1996,11/08/1996,,58,28,Scaevo,0
1260,21,24/06/1996,11/08/1996,,58,28,TerCat,0
1260,21,24/06/1996,11/08/1996,,58,28,Unclas,4
1261,21,24/06/1996,11/08/1996,,58,30,AchAsp,7
1261,21,24/06/1996,11/08/1996,,58,30,BoiBla,0
1261,21,24/06/1996,11/08/1996,,58,30,CarPap,0
1261,21,24/06/1996,11/08/1996,,58,30,CorSub,0
1261,21,24/06/1996,11/08/1996,,58,30,Euphor,0
1261,21,24/06/1996,11/08/1996,,58,30,Ficus,4
1261,21,24/06/1996,11/08/1996,,58,30,GosHir,0
1261,21,24/06/1996,11/08/1996,,58,30,Hibisc,0
1261,21,24/06/1996,11/08/1996,,58,30,Mangrv,0
1261,21,24/06/1996,11/08/1996,,58,30,Morind,3
1261,21,24/06/1996,11/08/1996,,58,30,NepMul,6
1261,21,24/06/1996,11/08/1996,,58,30,Ochros,8
1261,21,24/06/1996,11/08/1996,,58,30,OtherH,14
1261,21,24/06/1996,11/08/1996,,58,30,OtherT,0
1261,21,24/06/1996,11/08/1996,,58,30,PhyCas,6
1261,21,24/06/1996,11/08/1996,,58,30,Pisoni,50
1261,21,24/06/1996,11/08/1996,,58,30,QuiInd,0
1261,21,24/06/1996,11/08/1996,,58,30,Scaevo,0
1261,21,24/06/1996,11/08/1996,,58,30,TerCat,0
1261,21,24/06/1996,11/08/1996,,58,30,Unclas,2
1262,21,24/06/1996,11/08/1996,,58,31,AchAsp,7
1262,21,24/06/1996,11/08/1996,,58,31,BoiBla,0
1262,21,24/06/1996,11/08/1996,,58,31,CarPap,0
1262,21,24/06/1996,11/08/1996,,58,31,CorSub,0
1262,21,24/06/1996,11/08/1996,,58,31,Euphor,0
1262,21,24/06/1996,11/08/1996,,58,31,Ficus,4
1262,21,24/06/1996,11/08/1996,,58,31,GosHir,0
1262,21,24/06/1996,11/08/1996,,58,31,Hibisc,0
1262,21,24/06/1996,11/08/1996,,58,31,Mangrv,0
1262,21,24/06/1996,11/08/1996,,58,31,Morind,3
1262,21,24/06/1996,11/08/1996,,58,31,NepMul,6
1262,21,24/06/1996,11/08/1996,,58,31,Ochros,8
1262,21,24/06/1996,11/08/1996,,58,31,OtherH,14
1262,21,24/06/1996,11/08/1996,,58,31,OtherT,0
1262,21,24/06/1996,11/08/1996,,58,31,PhyCas,6
1262,21,24/06/1996,11/08/1996,,58,31,Pisoni,50
1262,21,24/06/1996,11/08/1996,,58,31,QuiInd,0
1262,21,24/06/1996,11/08/1996,,58,31,Scaevo,0
1262,21,24/06/1996,11/08/1996,,58,31,TerCat,0
1262,21,24/06/1996,11/08/1996,,58,31,Unclas,2
1263,21,24/06/1996,11/08/1996,,65,32,AchAsp,11
1263,21,24/06/1996,11/08/1996,,65,32,BoiBla,0
1263,21,24/06/1996,11/08/1996,,65,32,CarPap,0
1263,21,24/06/1996,11/08/1996,,65,32,CorSub,0
1263,21,24/06/1996,11/08/1996,,65,32,Euphor,0
1263,21,24/06/1996,11/08/1996,,65,32,Ficus,6
1263,21,24/06/1996,11/08/1996,,65,32,GosHir,0
1263,21,24/06/1996,11/08/1996,,65,32,Hibisc,0
1263,21,24/06/1996,11/08/1996,,65,32,Mangrv,0
1263,21,24/06/1996,11/08/1996,,65,32,Morind,8
1263,21,24/06/1996,11/08/1996,,65,32,NepMul,3
1263,21,24/06/1996,11/08/1996,,65,32,Ochros,26
1263,21,24/06/1996,11/08/1996,,65,32,OtherH,5
1263,21,24/06/1996,11/08/1996,,65,32,OtherT,4
1263,21,24/06/1996,11/08/1996,,65,32,PhyCas,8
1263,21,24/06/1996,11/08/1996,,65,32,Pisoni,48
1263,21,24/06/1996,11/08/1996,,65,32,QuiInd,0
1263,21,24/06/1996,11/08/1996,,65,32,Scaevo,0
1263,21,24/06/1996,11/08/1996,,65,32,TerCat,0
1263,21,24/06/1996,11/08/1996,,65,32,Unclas,4
1264,21,24/06/1996,11/08/1996,,65,33,AchAsp,4
1264,21,24/06/1996,11/08/1996,,65,33,BoiBla,0
1264,21,24/06/1996,11/08/1996,,65,33,CarPap,0
1264,21,24/06/1996,11/08/1996,,65,33,CorSub,0
1264,21,24/06/1996,11/08/1996,,65,33,Euphor,0
1264,21,24/06/1996,11/08/1996,,65,33,Ficus,2
1264,21,24/06/1996,11/08/1996,,65,33,GosHir,0
1264,21,24/06/1996,11/08/1996,,65,33,Hibisc,0
1264,21,24/06/1996,11/08/1996,,65,33,Mangrv,0
1264,21,24/06/1996,11/08/1996,,65,33,Morind,2
1264,21,24/06/1996,11/08/1996,,65,33,NepMul,4
1264,21,24/06/1996,11/08/1996,,65,33,Ochros,10
1264,21,24/06/1996,11/08/1996,,65,33,OtherH,0
1264,21,24/06/1996,11/08/1996,,65,33,OtherT,2
1264,21,24/06/1996,11/08/1996,,65,33,PhyCas,2
1264,21,24/06/1996,11/08/1996,,65,33,Pisoni,62
1264,21,24/06/1996,11/08/1996,,65,33,QuiInd,0
1264,21,24/06/1996,11/08/1996,,65,33,Scaevo,0
1264,21,24/06/1996,11/08/1996,,65,33,TerCat,0
1264,21,24/06/1996,11/08/1996,,65,33,Unclas,2
1265,21,24/06/1996,11/08/1996,,65,35,AchAsp,4
1265,21,24/06/1996,11/08/1996,,65,35,BoiBla,0
1265,21,24/06/1996,11/08/1996,,65,35,CarPap,0
1265,21,24/06/1996,11/08/1996,,65,35,CorSub,0
1265,21,24/06/1996,11/08/1996,,65,35,Euphor,0
1265,21,24/06/1996,11/08/1996,,65,35,Ficus,3
1265,21,24/06/1996,11/08/1996,,65,35,GosHir,0
1265,21,24/06/1996,11/08/1996,,65,35,Hibisc,0
1265,21,24/06/1996,11/08/1996,,65,35,Mangrv,0
1265,21,24/06/1996,11/08/1996,,65,35,Morind,3
1265,21,24/06/1996,11/08/1996,,65,35,NepMul,5
1265,21,24/06/1996,11/08/1996,,65,35,Ochros,2
1265,21,24/06/1996,11/08/1996,,65,35,OtherH,1
1265,21,24/06/1996,11/08/1996,,65,35,OtherT,3
1265,21,24/06/1996,11/08/1996,,65,35,PhyCas,2
1265,21,24/06/1996,11/08/1996,,65,35,Pisoni,52
1265,21,24/06/1996,11/08/1996,,65,35,QuiInd,0
1265,21,24/06/1996,11/08/1996,,65,35,Scaevo,0
1265,21,24/06/1996,11/08/1996,,65,35,TerCat,0
1265,21,24/06/1996,11/08/1996,,65,35,Unclas,2
1266,21,24/06/1996,11/08/1996,,65,37,AchAsp,2
1266,21,24/06/1996,11/08/1996,,65,37,BoiBla,0
1266,21,24/06/1996,11/08/1996,,65,37,CarPap,0
1266,21,24/06/1996,11/08/1996,,65,37,CorSub,0
1266,21,24/06/1996,11/08/1996,,65,37,Euphor,0
1266,21,24/06/1996,11/08/1996,,65,37,Ficus,8
1266,21,24/06/1996,11/08/1996,,65,37,GosHir,0
1266,21,24/06/1996,11/08/1996,,65,37,Hibisc,0
1266,21,24/06/1996,11/08/1996,,65,37,Mangrv,0
1266,21,24/06/1996,11/08/1996,,65,37,Morind,12
1266,21,24/06/1996,11/08/1996,,65,37,NepMul,9
1266,21,24/06/1996,11/08/1996,,65,37,Ochros,7
1266,21,24/06/1996,11/08/1996,,65,37,OtherH,1
1266,21,24/06/1996,11/08/1996,,65,37,OtherT,2
1266,21,24/06/1996,11/08/1996,,65,37,PhyCas,2
1266,21,24/06/1996,11/08/1996,,65,37,Pisoni,58
1266,21,24/06/1996,11/08/1996,,65,37,QuiInd,0
1266,21,24/06/1996,11/08/1996,,65,37,Scaevo,0
1266,21,24/06/1996,11/08/1996,,65,37,TerCat,0
1266,21,24/06/1996,11/08/1996,,65,37,Unclas,6
1267,21,24/06/1996,11/08/1996,,59,38,AchAsp,8
1267,21,24/06/1996,11/08/1996,,59,38,BoiBla,0
1267,21,24/06/1996,11/08/1996,,59,38,CarPap,0
1267,21,24/06/1996,11/08/1996,,59,38,CorSub,0
1267,21,24/06/1996,11/08/1996,,59,38,Euphor,0
1267,21,24/06/1996,11/08/1996,,59,38,Ficus,6
1267,21,24/06/1996,11/08/1996,,59,38,GosHir,0
1267,21,24/06/1996,11/08/1996,,59,38,Hibisc,0
1267,21,24/06/1996,11/08/1996,,59,38,Mangrv,0
1267,21,24/06/1996,11/08/1996,,59,38,Morind,10
1267,21,24/06/1996,11/08/1996,,59,38,NepMul,6
1267,21,24/06/1996,11/08/1996,,59,38,Ochros,13
1267,21,24/06/1996,11/08/1996,,59,38,OtherH,6
1267,21,24/06/1996,11/08/1996,,59,38,OtherT,5
1267,21,24/06/1996,11/08/1996,,59,38,PhyCas,0
1267,21,24/06/1996,11/08/1996,,59,38,Pisoni,44
1267,21,24/06/1996,11/08/1996,,59,38,QuiInd,0
1267,21,24/06/1996,11/08/1996,,59,38,Scaevo,0
1267,21,24/06/1996,11/08/1996,,59,38,TerCat,0
1267,21,24/06/1996,11/08/1996,,59,38,Unclas,4
1268,21,24/06/1996,11/08/1996,,57,40,AchAsp,4
1268,21,24/06/1996,11/08/1996,,57,40,BoiBla,0
1268,21,24/06/1996,11/08/1996,,57,40,CarPap,0
1268,21,24/06/1996,11/08/1996,,57,40,CorSub,0
1268,21,24/06/1996,11/08/1996,,57,40,Euphor,0
1268,21,24/06/1996,11/08/1996,,57,40,Ficus,0
1268,21,24/06/1996,11/08/1996,,57,40,GosHir,1
1268,21,24/06/1996,11/08/1996,,57,40,Hibisc,0
1268,21,24/06/1996,11/08/1996,,57,40,Mangrv,0
1268,21,24/06/1996,11/08/1996,,57,40,Morind,0
1268,21,24/06/1996,11/08/1996,,57,40,NepMul,0
1268,21,24/06/1996,11/08/1996,,57,40,Ochros,2
1268,21,24/06/1996,11/08/1996,,57,40,OtherH,10
1268,21,24/06/1996,11/08/1996,,57,40,OtherT,18
1268,21,24/06/1996,11/08/1996,,57,40,PhyCas,0
1268,21,24/06/1996,11/08/1996,,57,40,Pisoni,26
1268,21,24/06/1996,11/08/1996,,57,40,QuiInd,0
1268,21,24/06/1996,11/08/1996,,57,40,Scaevo,2
1268,21,24/06/1996,11/08/1996,,57,40,TerCat,0
1268,21,24/06/1996,11/08/1996,,57,40,Unclas,8
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,AchAsp,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,BoiBla,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,CarPap,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,CorSub,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Euphor,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Ficus,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,GosHir,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Hibisc,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Mangrv,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Morind,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,NepMul,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Ochros,17
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,OtherH,4
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,OtherT,1
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,PhyCas,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Pisoni,50
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,QuiInd,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Scaevo,2
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,TerCat,0
1269,21,24/06/1996,11/08/1996,24/06/1996,60,41,Unclas,12
1270,21,24/06/1996,11/08/1996,,58,43,AchAsp,0
1270,21,24/06/1996,11/08/1996,,58,43,BoiBla,0
1270,21,24/06/1996,11/08/1996,,58,43,CarPap,0
1270,21,24/06/1996,11/08/1996,,58,43,CorSub,0
1270,21,24/06/1996,11/08/1996,,58,43,Euphor,0
1270,21,24/06/1996,11/08/1996,,58,43,Ficus,0
1270,21,24/06/1996,11/08/1996,,58,43,GosHir,0
1270,21,24/06/1996,11/08/1996,,58,43,Hibisc,0
1270,21,24/06/1996,11/08/1996,,58,43,Mangrv,0
1270,21,24/06/1996,11/08/1996,,58,43,Morind,0
1270,21,24/06/1996,11/08/1996,,58,43,NepMul,0
1270,21,24/06/1996,11/08/1996,,58,43,Ochros,12
1270,21,24/06/1996,11/08/1996,,58,43,OtherH,6
1270,21,24/06/1996,11/08/1996,,58,43,OtherT,2
1270,21,24/06/1996,11/08/1996,,58,43,PhyCas,0
1270,21,24/06/1996,11/08/1996,,58,43,Pisoni,52
1270,21,24/06/1996,11/08/1996,,58,43,QuiInd,0
1270,21,24/06/1996,11/08/1996,,58,43,Scaevo,4
1270,21,24/06/1996,11/08/1996,,58,43,TerCat,0
1270,21,24/06/1996,11/08/1996,,58,43,Unclas,11
1271,21,24/06/1996,11/08/1996,,60,44,AchAsp,1
1271,21,24/06/1996,11/08/1996,,60,44,BoiBla,0
1271,21,24/06/1996,11/08/1996,,60,44,CarPap,0
1271,21,24/06/1996,11/08/1996,,60,44,CorSub,0
1271,21,24/06/1996,11/08/1996,,60,44,Euphor,0
1271,21,24/06/1996,11/08/1996,,60,44,Ficus,0
1271,21,24/06/1996,11/08/1996,,60,44,GosHir,0
1271,21,24/06/1996,11/08/1996,,60,44,Hibisc,0
1271,21,24/06/1996,11/08/1996,,60,44,Mangrv,0
1271,21,24/06/1996,11/08/1996,,60,44,Morind,5
1271,21,24/06/1996,11/08/1996,,60,44,NepMul,3
1271,21,24/06/1996,11/08/1996,,60,44,Ochros,22
1271,21,24/06/1996,11/08/1996,,60,44,OtherH,10
1271,21,24/06/1996,11/08/1996,,60,44,OtherT,3
1271,21,24/06/1996,11/08/1996,,60,44,PhyCas,0
1271,21,24/06/1996,11/08/1996,,60,44,Pisoni,50
1271,21,24/06/1996,11/08/1996,,60,44,QuiInd,0
1271,21,24/06/1996,11/08/1996,,60,44,Scaevo,0
1271,21,24/06/1996,11/08/1996,,60,44,TerCat,0
1271,21,24/06/1996,11/08/1996,,60,44,Unclas,4
1272,21,24/06/1996,11/08/1996,,60,45,AchAsp,1
1272,21,24/06/1996,11/08/1996,,60,45,BoiBla,0
1272,21,24/06/1996,11/08/1996,,60,45,CarPap,0
1272,21,24/06/1996,11/08/1996,,60,45,CorSub,0
1272,21,24/06/1996,11/08/1996,,60,45,Euphor,0
1272,21,24/06/1996,11/08/1996,,60,45,Ficus,0
1272,21,24/06/1996,11/08/1996,,60,45,GosHir,0
1272,21,24/06/1996,11/08/1996,,60,45,Hibisc,0
1272,21,24/06/1996,11/08/1996,,60,45,Mangrv,0
1272,21,24/06/1996,11/08/1996,,60,45,Morind,3
1272,21,24/06/1996,11/08/1996,,60,45,NepMul,4
1272,21,24/06/1996,11/08/1996,,60,45,Ochros,7
1272,21,24/06/1996,11/08/1996,,60,45,OtherH,15
1272,21,24/06/1996,11/08/1996,,60,45,OtherT,2
1272,21,24/06/1996,11/08/1996,,60,45,PhyCas,0
1272,21,24/06/1996,11/08/1996,,60,45,Pisoni,66
1272,21,24/06/1996,11/08/1996,,60,45,QuiInd,0
1272,21,24/06/1996,11/08/1996,,60,45,Scaevo,2
1272,21,24/06/1996,11/08/1996,,60,45,TerCat,0
1272,21,24/06/1996,11/08/1996,,60,45,Unclas,22
1273,21,24/06/1996,11/08/1996,,61,47,AchAsp,0
1273,21,24/06/1996,11/08/1996,,61,47,BoiBla,0
1273,21,24/06/1996,11/08/1996,,61,47,CarPap,0
1273,21,24/06/1996,11/08/1996,,61,47,CorSub,0
1273,21,24/06/1996,11/08/1996,,61,47,Euphor,0
1273,21,24/06/1996,11/08/1996,,61,47,Ficus,0
1273,21,24/06/1996,11/08/1996,,61,47,GosHir,0
1273,21,24/06/1996,11/08/1996,,61,47,Hibisc,0
1273,21,24/06/1996,11/08/1996,,61,47,Mangrv,0
1273,21,24/06/1996,11/08/1996,,61,47,Morind,12
1273,21,24/06/1996,11/08/1996,,61,47,NepMul,7
1273,21,24/06/1996,11/08/1996,,61,47,Ochros,6
1273,21,24/06/1996,11/08/1996,,61,47,OtherH,17
1273,21,24/06/1996,11/08/1996,,61,47,OtherT,2
1273,21,24/06/1996,11/08/1996,,61,47,PhyCas,0
1273,21,24/06/1996,11/08/1996,,61,47,Pisoni,58
1273,21,24/06/1996,11/08/1996,,61,47,QuiInd,0
1273,21,24/06/1996,11/08/1996,,61,47,Scaevo,0
1273,21,24/06/1996,11/08/1996,,61,47,TerCat,0
1273,21,24/06/1996,11/08/1996,,61,47,Unclas,3
1274,21,24/06/1996,11/08/1996,,58,48,AchAsp,4
1274,21,24/06/1996,11/08/1996,,58,48,BoiBla,0
1274,21,24/06/1996,11/08/1996,,58,48,CarPap,0
1274,21,24/06/1996,11/08/1996,,58,48,CorSub,0
