SurveyID,FieldPeriodID,FPstart,FPend,TerritoryID,SurveyLocationRef,SamplingDate,Species,InsectCount,Island
132,34,30/05/2004,02/09/2004,126,66,02/07/2004,Ochros,15,CN
132,34,30/05/2004,02/09/2004,126,66,02/07/2004,QuiInd,3,CN
132,34,30/05/2004,02/09/2004,126,66,02/07/2004,Scaevo,14,CN
133,34,30/05/2004,02/09/2004,126,66,01/08/2004,Morind,18,CN
133,34,30/05/2004,02/09/2004,126,66,01/08/2004,Pisoni,17,CN
133,34,30/05/2004,02/09/2004,126,66,01/08/2004,Ochros,2,CN
133,34,30/05/2004,02/09/2004,126,66,01/08/2004,QuiInd,5,CN
133,34,30/05/2004,02/09/2004,126,66,01/08/2004,Scaevo,2,CN
134,34,30/05/2004,02/09/2004,63,61,01/06/2004,FicNau,5,CN
134,34,30/05/2004,02/09/2004,63,61,01/06/2004,Morind,8,CN
134,34,30/05/2004,02/09/2004,63,61,01/06/2004,Pisoni,2,CN
134,34,30/05/2004,02/09/2004,63,61,01/06/2004,Ochros,6,CN
134,34,30/05/2004,02/09/2004,63,61,01/06/2004,QuiInd,4,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,FicRef,19,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,Morind,19,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,Pisoni,19,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,Ochros,49,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,QuiInd,1,CN
135,34,30/05/2004,02/09/2004,63,61,02/07/2004,CarPap,27,CN
136,34,30/05/2004,02/09/2004,63,61,01/08/2004,FicNau,25,CN
136,34,30/05/2004,02/09/2004,63,61,01/08/2004,Morind,15,CN
136,34,30/05/2004,02/09/2004,63,61,01/08/2004,Pisoni,9,CN
136,34,30/05/2004,02/09/2004,63,61,01/08/2004,Ochros,5,CN
136,34,30/05/2004,02/09/2004,63,61,01/08/2004,QuiInd,4,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,Morind,8,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,Pisoni,20,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,Ochros,5,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,Hibisc,19,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,QuiInd,1,CN
137,34,30/05/2004,02/09/2004,76,62,03/06/2004,CarPap,0,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,FicNau,40,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,Morind,42,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,Pisoni,18,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,Ochros,8,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,Hibisc,77,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,QuiInd,4,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,CarPap,13,CN
138,34,30/05/2004,02/09/2004,76,62,02/07/2004,Scaevo,9,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,FicNau,73,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,Morind,50,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,Pisoni,75,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,Ochros,46,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,Hibisc,89,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,QuiInd,4,CN
139,34,30/05/2004,02/09/2004,76,62,01/08/2004,Scaevo,5,CN
140,34,30/05/2004,02/09/2004,82,63,03/06/2004,Morind,24,CN
140,34,30/05/2004,02/09/2004,82,63,03/06/2004,Pisoni,12,CN
140,34,30/05/2004,02/09/2004,82,63,03/06/2004,Ochros,7,CN
141,34,30/05/2004,02/09/2004,82,63,02/07/2004,FicNau,14,CN
141,34,30/05/2004,02/09/2004,82,63,02/07/2004,Morind,24,CN
141,34,30/05/2004,02/09/2004,82,63,02/07/2004,Pisoni,10,CN
141,34,30/05/2004,02/09/2004,82,63,02/07/2004,Ochros,16,CN
141,34,30/05/2004,02/09/2004,82,63,02/07/2004,Hibisc,10,CN
142,34,30/05/2004,02/09/2004,82,63,01/08/2004,FicNau,18,CN
142,34,30/05/2004,02/09/2004,82,63,01/08/2004,Morind,58,CN
142,34,30/05/2004,02/09/2004,82,63,01/08/2004,Pisoni,24,CN
142,34,30/05/2004,02/09/2004,82,63,01/08/2004,Ochros,20,CN
142,34,30/05/2004,02/09/2004,82,63,01/08/2004,Hibisc,27,CN
143,34,30/05/2004,02/09/2004,90,64,03/06/2004,FicNau,6,CN
143,34,30/05/2004,02/09/2004,90,64,03/06/2004,Morind,5,CN
143,34,30/05/2004,02/09/2004,90,64,03/06/2004,Pisoni,7,CN
143,34,30/05/2004,02/09/2004,90,64,03/06/2004,Ochros,8,CN
144,34,30/05/2004,02/09/2004,90,64,02/07/2004,FicNau,14,CN
144,34,30/05/2004,02/09/2004,90,64,02/07/2004,Morind,13,CN
144,34,30/05/2004,02/09/2004,90,64,02/07/2004,Pisoni,9,CN
144,34,30/05/2004,02/09/2004,90,64,02/07/2004,Ochros,23,CN
145,34,30/05/2004,02/09/2004,90,64,01/08/2004,FicNau,9,CN
145,34,30/05/2004,02/09/2004,90,64,01/08/2004,Morind,10,CN
145,34,30/05/2004,02/09/2004,90,64,01/08/2004,Pisoni,21,CN
145,34,30/05/2004,02/09/2004,90,64,01/08/2004,Ochros,21,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,FicNau,6,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Morind,9,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Pisoni,8,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Ochros,9,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Hibisc,4,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Mangrv,0,CN
146,34,30/05/2004,02/09/2004,100,70,03/06/2004,Scaevo,1,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,FicRef,7,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Morind,24,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Pisoni,49,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Ochros,19,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Hibisc,28,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,QuiInd,3,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Mangrv,15,CN
147,34,30/05/2004,02/09/2004,100,70,02/07/2004,Scaevo,8,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,FicRef,1,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Morind,13,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Pisoni,12,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Ochros,7,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Hibisc,28,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Mangrv,1,CN
148,34,30/05/2004,02/09/2004,100,70,01/08/2004,Scaevo,5,CN
149,34,30/05/2004,02/09/2004,134,67,03/06/2004,FicNau,4,CN
149,34,30/05/2004,02/09/2004,134,67,03/06/2004,Morind,3,CN
149,34,30/05/2004,02/09/2004,134,67,03/06/2004,Pisoni,4,CN
150,34,30/05/2004,02/09/2004,134,67,02/07/2004,FicRef,3,CN
150,34,30/05/2004,02/09/2004,134,67,02/07/2004,Morind,44,CN
150,34,30/05/2004,02/09/2004,134,67,02/07/2004,Pisoni,42,CN
151,34,30/05/2004,02/09/2004,134,67,01/08/2004,FicNau,5,CN
151,34,30/05/2004,02/09/2004,134,67,01/08/2004,FicRef,2,CN
151,34,30/05/2004,02/09/2004,134,67,01/08/2004,Morind,14,CN
151,34,30/05/2004,02/09/2004,134,67,01/08/2004,Pisoni,18,CN
152,34,30/05/2004,02/09/2004,166,69,03/06/2004,FicNau,2,CN
152,34,30/05/2004,02/09/2004,166,69,03/06/2004,Morind,13,CN
152,34,30/05/2004,02/09/2004,166,69,03/06/2004,Pisoni,5,CN
152,34,30/05/2004,02/09/2004,166,69,03/06/2004,Ochros,5,CN
153,34,30/05/2004,02/09/2004,166,69,02/07/2004,FicRef,3,CN
153,34,30/05/2004,02/09/2004,166,69,02/07/2004,Morind,40,CN
153,34,30/05/2004,02/09/2004,166,69,02/07/2004,Pisoni,18,CN
153,34,30/05/2004,02/09/2004,166,69,02/07/2004,Ochros,11,CN
154,34,30/05/2004,02/09/2004,166,69,01/08/2004,FicRef,2,CN
154,34,30/05/2004,02/09/2004,166,69,01/08/2004,Morind,9,CN
154,34,30/05/2004,02/09/2004,166,69,01/08/2004,Pisoni,18,CN
154,34,30/05/2004,02/09/2004,166,69,01/08/2004,Ochros,14,CN
155,34,30/05/2004,02/09/2004,108,65,03/06/2004,FicNau,22,CN
155,34,30/05/2004,02/09/2004,108,65,03/06/2004,Morind,7,CN
155,34,30/05/2004,02/09/2004,108,65,03/06/2004,Pisoni,7,CN
155,34,30/05/2004,02/09/2004,108,65,03/06/2004,Ochros,8,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,FicNau,7,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,Morind,21,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,Pisoni,12,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,Ochros,0,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,Hibisc,19,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,QuiInd,7,CN
164,34,30/05/2004,02/09/2004,1,57,31/08/2004,Scaevo,1,CN
172,34,30/05/2004,02/09/2004,20,59,31/08/2004,FicNau,5,CN
172,34,30/05/2004,02/09/2004,20,59,31/08/2004,Morind,12,CN
172,34,30/05/2004,02/09/2004,20,59,31/08/2004,Pisoni,29,CN
172,34,30/05/2004,02/09/2004,20,59,31/08/2004,Ochros,14,CN
173,34,30/05/2004,02/09/2004,16,58,31/08/2004,FicNau,8,CN
173,34,30/05/2004,02/09/2004,16,58,31/08/2004,Morind,7,CN
173,34,30/05/2004,02/09/2004,16,58,31/08/2004,Pisoni,13,CN
173,34,30/05/2004,02/09/2004,16,58,31/08/2004,Ochros,19,CN
173,34,30/05/2004,02/09/2004,16,58,31/08/2004,QuiInd,1,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,FicNau,8,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,Morind,21,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,Pisoni,7,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,Ochros,2,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,Hibisc,11,CN
174,34,30/05/2004,02/09/2004,53,60,31/08/2004,Scaevo,1,CN
175,34,30/05/2004,02/09/2004,126,66,31/08/2004,FicNau,37,CN
175,34,30/05/2004,02/09/2004,126,66,31/08/2004,Morind,4,CN
175,34,30/05/2004,02/09/2004,126,66,31/08/2004,Pisoni,4,CN
175,34,30/05/2004,02/09/2004,126,66,31/08/2004,Ochros,3,CN
175,34,30/05/2004,02/09/2004,126,66,31/08/2004,Scaevo,1,CN
176,34,30/05/2004,02/09/2004,165,68,31/08/2004,FicNau,4,CN
176,34,30/05/2004,02/09/2004,165,68,31/08/2004,Morind,10,CN
176,34,30/05/2004,02/09/2004,165,68,31/08/2004,Pisoni,53,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,FicNau,32,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,FicRef,5,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,Morind,22,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,Pisoni,17,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,Ochros,8,CN
177,34,30/05/2004,02/09/2004,63,61,31/08/2004,QuiInd,3,CN
178,34,30/05/2004,02/09/2004,166,69,31/08/2004,FicRef,4,CN
178,34,30/05/2004,02/09/2004,166,69,31/08/2004,Morind,20,CN
178,34,30/05/2004,02/09/2004,166,69,31/08/2004,Pisoni,7,CN
178,34,30/05/2004,02/09/2004,166,69,31/08/2004,Ochros,4,CN
179,34,30/05/2004,02/09/2004,108,65,31/08/2004,FicNau,16,CN
179,34,30/05/2004,02/09/2004,108,65,31/08/2004,Morind,8,CN
179,34,30/05/2004,02/09/2004,108,65,31/08/2004,Pisoni,12,CN
179,34,30/05/2004,02/09/2004,108,65,31/08/2004,Ochros,27,CN
179,34,30/05/2004,02/09/2004,108,65,31/08/2004,QuiInd,2,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,FicNau,7,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,Morind,2,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,Pisoni,14,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,Ochros,17,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,Hibisc,40,CN
180,34,30/05/2004,02/09/2004,76,62,31/08/2004,QuiInd,15,CN
181,34,30/05/2004,02/09/2004,82,63,31/08/2004,Morind,16,CN
181,34,30/05/2004,02/09/2004,82,63,31/08/2004,Pisoni,59,CN
181,34,30/05/2004,02/09/2004,82,63,31/08/2004,Ochros,20,CN
181,34,30/05/2004,02/09/2004,82,63,31/08/2004,Hibisc,39,CN
182,34,30/05/2004,02/09/2004,90,64,31/08/2004,FicNau,2,CN
182,34,30/05/2004,02/09/2004,90,64,31/08/2004,FicRef,2,CN
182,34,30/05/2004,02/09/2004,90,64,31/08/2004,Morind,18,CN
182,34,30/05/2004,02/09/2004,90,64,31/08/2004,Pisoni,12,CN
182,34,30/05/2004,02/09/2004,90,64,31/08/2004,Ochros,15,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,FicNau,7,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Morind,6,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Pisoni,5,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Ochros,21,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Hibisc,28,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Mangrv,1,CN
183,34,30/05/2004,02/09/2004,154,70,31/08/2004,Scaevo,6,CN
184,34,30/05/2004,02/09/2004,134,67,31/08/2004,FicNau,2,CN
184,34,30/05/2004,02/09/2004,134,67,31/08/2004,Morind,9,CN
184,34,30/05/2004,02/09/2004,134,67,31/08/2004,Pisoni,7,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,Scaevo,4,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,Hibisc,12,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,Ochros,19,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,Morind,33,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,FicNau,41,CN
634,35,18/12/2004,12/01/2005,1,57,01/01/2005,Pisoni,56,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,QuiInd,4,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,CarPap,9,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,FicNau,12,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,Ochros,18,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,Morind,40,CN
635,35,18/12/2004,12/01/2005,16,58,01/01/2005,Pisoni,73,CN
636,35,18/12/2004,12/01/2005,20,59,01/01/2005,QuiInd,3,CN
636,35,18/12/2004,12/01/2005,20,59,01/01/2005,Ochros,14,CN
636,35,18/12/2004,12/01/2005,20,59,01/01/2005,Pisoni,66,CN
636,35,18/12/2004,12/01/2005,20,59,01/01/2005,Morind,83,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,FicNau,5,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,Scaevo,6,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,QuiInd,8,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,Ochros,18,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,Morind,82,CN
637,35,18/12/2004,12/01/2005,53,60,01/01/2005,Pisoni,93,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,FicRef,1,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,QuiInd,3,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,FicNau,4,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,Ochros,12,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,Morind,32,CN
638,35,18/12/2004,12/01/2005,63,61,01/01/2005,Pisoni,59,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,QuiInd,3,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,CarPap,5,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,Scaevo,9,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,Hibisc,23,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,Pisoni,41,CN
639,35,18/12/2004,12/01/2005,76,62,01/01/2005,Morind,91,CN
640,35,18/12/2004,12/01/2005,82,63,01/01/2005,Hibisc,6,CN
640,35,18/12/2004,12/01/2005,82,63,01/01/2005,QuiInd,6,CN
640,35,18/12/2004,12/01/2005,82,63,01/01/2005,Ochros,32,CN
640,35,18/12/2004,12/01/2005,82,63,01/01/2005,Pisoni,54,CN
640,35,18/12/2004,12/01/2005,82,63,01/01/2005,Morind,70,CN
641,35,18/12/2004,12/01/2005,90,64,01/01/2005,FicRef,1,CN
641,35,18/12/2004,12/01/2005,90,64,01/01/2005,FicNau,7,CN
641,35,18/12/2004,12/01/2005,90,64,01/01/2005,Ochros,12,CN
641,35,18/12/2004,12/01/2005,90,64,01/01/2005,Morind,47,CN
641,35,18/12/2004,12/01/2005,90,64,01/01/2005,Pisoni,62,CN
642,35,18/12/2004,12/01/2005,108,65,01/01/2005,QuiInd,4,CN
642,35,18/12/2004,12/01/2005,108,65,01/01/2005,FicNau,20,CN
642,35,18/12/2004,12/01/2005,108,65,01/01/2005,Morind,20,CN
642,35,18/12/2004,12/01/2005,108,65,01/01/2005,Pisoni,20,CN
642,35,18/12/2004,12/01/2005,108,65,01/01/2005,Ochros,34,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,FicRef,6,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,QuiInd,15,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,Ochros,18,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,Scaevo,29,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,Pisoni,66,CN
643,35,18/12/2004,12/01/2005,126,66,01/01/2005,Morind,122,CN
644,35,18/12/2004,12/01/2005,134,67,01/01/2005,FicRef,5,CN
644,35,18/12/2004,12/01/2005,134,67,01/01/2005,FicNau,16,CN
644,35,18/12/2004,12/01/2005,134,67,01/01/2005,Pisoni,32,CN
644,35,18/12/2004,12/01/2005,134,67,01/01/2005,Morind,33,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,FicRef,10,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,Hibisc,13,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,Scaevo,18,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,Ochros,20,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,QuiInd,22,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,Pisoni,24,CN
645,35,18/12/2004,12/01/2005,154,70,01/01/2005,Morind,54,CN
646,35,18/12/2004,12/01/2005,165,68,01/01/2005,FicRef,4,CN
646,35,18/12/2004,12/01/2005,165,68,01/01/2005,QuiInd,10,CN
646,35,18/12/2004,12/01/2005,165,68,01/01/2005,Pisoni,17,CN
646,35,18/12/2004,12/01/2005,165,68,01/01/2005,Morind,78,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,QuiInd,2,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,FicRef,3,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,FicNau,7,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,Ochros,9,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,Pisoni,45,CN
647,35,18/12/2004,12/01/2005,166,69,01/01/2005,Morind,48,CN
518,37,26/05/2005,11/09/2005,63,61,16/06/2005,FicRef,82,CN
518,37,26/05/2005,11/09/2005,63,61,16/06/2005,Morind,34,CN
518,37,26/05/2005,11/09/2005,63,61,16/06/2005,Pisoni,12,CN
519,37,26/05/2005,11/09/2005,16,58,16/06/2005,FicNau,21,CN
519,37,26/05/2005,11/09/2005,16,58,16/06/2005,Morind,14,CN
519,37,26/05/2005,11/09/2005,16,58,16/06/2005,Pisoni,8,CN
520,37,26/05/2005,11/09/2005,1,57,16/06/2005,FicNau,19,CN
520,37,26/05/2005,11/09/2005,1,57,16/06/2005,Morind,23,CN
520,37,26/05/2005,11/09/2005,1,57,16/06/2005,Pisoni,15,CN
521,37,26/05/2005,11/09/2005,20,59,16/06/2005,FicNau,29,CN
521,37,26/05/2005,11/09/2005,20,59,16/06/2005,Morind,25,CN
521,37,26/05/2005,11/09/2005,20,59,16/06/2005,Pisoni,14,CN
522,37,26/05/2005,11/09/2005,53,60,16/06/2005,FicNau,42,CN
522,37,26/05/2005,11/09/2005,53,60,16/06/2005,Morind,61,CN
522,37,26/05/2005,11/09/2005,53,60,16/06/2005,Pisoni,31,CN
523,37,26/05/2005,11/09/2005,126,66,16/06/2005,FicNau,23,CN
523,37,26/05/2005,11/09/2005,126,66,16/06/2005,Morind,26,CN
523,37,26/05/2005,11/09/2005,126,66,16/06/2005,Pisoni,9,CN
524,37,26/05/2005,11/09/2005,134,67,16/06/2005,FicNau,13,CN
524,37,26/05/2005,11/09/2005,134,67,16/06/2005,Morind,14,CN
524,37,26/05/2005,11/09/2005,134,67,16/06/2005,Pisoni,11,CN
525,37,26/05/2005,11/09/2005,165,68,16/06/2005,FicNau,5,CN
525,37,26/05/2005,11/09/2005,165,68,16/06/2005,Morind,7,CN
525,37,26/05/2005,11/09/2005,165,68,16/06/2005,Pisoni,13,CN
526,37,26/05/2005,11/09/2005,108,65,16/06/2005,FicRef,2,CN
526,37,26/05/2005,11/09/2005,108,65,16/06/2005,Morind,17,CN
526,37,26/05/2005,11/09/2005,108,65,16/06/2005,Pisoni,52,CN
527,37,26/05/2005,11/09/2005,166,69,16/06/2005,FicNau,19,CN
527,37,26/05/2005,11/09/2005,166,69,16/06/2005,Morind,34,CN
527,37,26/05/2005,11/09/2005,166,69,16/06/2005,Pisoni,33,CN
528,37,26/05/2005,11/09/2005,82,63,16/06/2005,FicNau,9,CN
528,37,26/05/2005,11/09/2005,82,63,16/06/2005,Morind,18,CN
528,37,26/05/2005,11/09/2005,82,63,16/06/2005,Pisoni,10,CN
529,37,26/05/2005,11/09/2005,76,62,16/06/2005,FicNau,36,CN
529,37,26/05/2005,11/09/2005,76,62,16/06/2005,Morind,23,CN
529,37,26/05/2005,11/09/2005,76,62,16/06/2005,Pisoni,43,CN
530,37,26/05/2005,11/09/2005,90,64,16/06/2005,FicNau,37,CN
530,37,26/05/2005,11/09/2005,90,64,16/06/2005,Morind,25,CN
530,37,26/05/2005,11/09/2005,90,64,16/06/2005,Pisoni,15,CN
531,37,26/05/2005,11/09/2005,154,70,16/06/2005,FicNau,17,CN
531,37,26/05/2005,11/09/2005,154,70,16/06/2005,Morind,20,CN
531,37,26/05/2005,11/09/2005,154,70,16/06/2005,Pisoni,9,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,FicRef,0,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Morind,10,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Pisoni,4,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Ochros,14,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Hibisc,12,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Mangrv,1,CN
545,37,26/05/2005,11/09/2005,154,70,21/07/2005,Scaevo,11,CN
546,37,26/05/2005,11/09/2005,108,65,21/07/2005,Morind,14,CN
546,37,26/05/2005,11/09/2005,108,65,21/07/2005,Pisoni,20,CN
546,37,26/05/2005,11/09/2005,108,65,21/07/2005,Ochros,11,CN
547,37,26/05/2005,11/09/2005,166,69,21/07/2005,FicRef,5,CN
547,37,26/05/2005,11/09/2005,166,69,21/07/2005,Morind,11,CN
547,37,26/05/2005,11/09/2005,166,69,21/07/2005,Pisoni,8,CN
547,37,26/05/2005,11/09/2005,166,69,21/07/2005,Ochros,13,CN
548,37,26/05/2005,11/09/2005,90,64,21/07/2005,FicRef,6,CN
548,37,26/05/2005,11/09/2005,90,64,21/07/2005,Morind,7,CN
548,37,26/05/2005,11/09/2005,90,64,21/07/2005,Pisoni,14,CN
548,37,26/05/2005,11/09/2005,90,64,21/07/2005,Ochros,29,CN
549,37,26/05/2005,11/09/2005,82,63,21/07/2005,FicNau,8,CN
549,37,26/05/2005,11/09/2005,82,63,21/07/2005,Morind,14,CN
549,37,26/05/2005,11/09/2005,82,63,21/07/2005,Pisoni,28,CN
549,37,26/05/2005,11/09/2005,82,63,21/07/2005,Ochros,8,CN
549,37,26/05/2005,11/09/2005,82,63,21/07/2005,Hibisc,24,CN
550,37,26/05/2005,11/09/2005,76,62,21/07/2005,Morind,20,CN
550,37,26/05/2005,11/09/2005,76,62,21/07/2005,Pisoni,15,CN
550,37,26/05/2005,11/09/2005,76,62,21/07/2005,Ochros,22,CN
550,37,26/05/2005,11/09/2005,76,62,21/07/2005,Hibisc,7,CN
550,37,26/05/2005,11/09/2005,76,62,21/07/2005,Scaevo,43,CN
551,37,26/05/2005,11/09/2005,1,57,21/07/2005,Morind,21,CN
551,37,26/05/2005,11/09/2005,1,57,21/07/2005,Pisoni,22,CN
551,37,26/05/2005,11/09/2005,1,57,21/07/2005,Ochros,9,CN
552,37,26/05/2005,11/09/2005,20,59,21/07/2005,Morind,20,CN
552,37,26/05/2005,11/09/2005,20,59,21/07/2005,Pisoni,11,CN
552,37,26/05/2005,11/09/2005,20,59,21/07/2005,Ochros,4,CN
553,37,26/05/2005,11/09/2005,16,58,21/07/2005,Morind,16,CN
553,37,26/05/2005,11/09/2005,16,58,21/07/2005,Pisoni,10,CN
553,37,26/05/2005,11/09/2005,16,58,21/07/2005,Ochros,10,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,FicNau,2,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,Morind,41,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,Pisoni,23,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,Ochros,9,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,Scaevo,51,CN
554,37,26/05/2005,11/09/2005,53,60,21/07/2005,CorSub,2,CN
555,37,26/05/2005,11/09/2005,63,61,21/07/2005,FicRef,17,CN
555,37,26/05/2005,11/09/2005,63,61,21/07/2005,Morind,28,CN
555,37,26/05/2005,11/09/2005,63,61,21/07/2005,Pisoni,4,CN
555,37,26/05/2005,11/09/2005,63,61,21/07/2005,Ochros,12,CN
556,37,26/05/2005,11/09/2005,126,66,21/07/2005,FicNau,5,CN
556,37,26/05/2005,11/09/2005,126,66,21/07/2005,Morind,10,CN
